STAT_DATE,XMMC,date
2016-10-27,(B)╤╛╧о(╟К),20161027
2016-10-28,(B)╤╛╧о(╟К),20161028
2016-10-29,(B)╤╛╧о(╟К),20161029
2016-10-30,(B)╤╛╧о(╟К),20161030
2016-10-31,(B)╤╛╧о(╟К),20161031
2016-11-01,(B)╤╛╧о(╟К),20161101
2016-11-02,(B)╤╛╧о(╟К),20161102
2016-11-03,(B)╤╛╧о(╟К),20161103
2016-11-04,(B)╤╛╧о(╟К),20161104
2016-11-05,(B)╤╛╧о(╟К),20161105
2016-11-06,(B)╤╛╧о(╟К),20161106
2016-11-07,(B)╤╛╧о(╟К),20161107
2016-11-08,(B)╤╛╧о(╟К),20161108
2016-11-09,(B)╤╛╧о(╟К),20161109
2016-11-10,(B)╤╛╧о(╟К),20161110
2016-11-11,(B)╤╛╧о(╟К),20161111
2016-11-12,(B)╤╛╧о(╟К),20161112
2016-11-13,(B)╤╛╧о(╟К),20161113
2016-11-14,(B)╤╛╧о(╟К),20161114
2016-11-15,(B)╤╛╧о(╟К),20161115
2016-11-16,(B)╤╛╧о(╟К),20161116
2016-11-17,(B)╤╛╧о(╟К),20161117
2016-11-18,(B)╤╛╧о(╟К),20161118
2016-11-19,(B)╤╛╧о(╟К),20161119
2016-11-20,(B)╤╛╧о(╟К),20161120
2016-11-21,(B)╤╛╧о(╟К),20161121
2016-11-22,(B)╤╛╧о(╟К),20161122
2016-11-23,(B)╤╛╧о(╟К),20161123
2016-11-24,(B)╤╛╧о(╟К),20161124
2016-11-25,(B)╤╛╧о(╟К),20161125
2016-11-26,(B)╤╛╧о(╟К),20161126
2016-11-27,(B)╤╛╧о(╟К),20161127
2016-11-28,(B)╤╛╧о(╟К),20161128
2016-11-29,(B)╤╛╧о(╟К),20161129
2016-11-30,(B)╤╛╧о(╟К),20161130
2016-12-01,(B)╤╛╧о(╟К),20161201
2016-12-02,(B)╤╛╧о(╟К),20161202
2016-12-03,(B)╤╛╧о(╟К),20161203
2016-12-04,(B)╤╛╧о(╟К),20161204
2016-12-05,(B)╤╛╧о(╟К),20161205
2016-12-06,(B)╤╛╧о(╟К),20161206
2016-12-07,(B)╤╛╧о(╟К),20161207
2016-12-08,(B)╤╛╧о(╟К),20161208
2016-12-09,(B)╤╛╧о(╟К),20161209
2016-12-10,(B)╤╛╧о(╟К),20161210
2016-12-11,(B)╤╛╧о(╟К),20161211
2016-12-12,(B)╤╛╧о(╟К),20161212
2016-12-13,(B)╤╛╧о(╟К),20161213
2016-12-14,(B)╤╛╧о(╟К),20161214
2016-12-15,(B)╤╛╧о(╟К),20161215
2016-12-16,(B)╤╛╧о(╟К),20161216
2016-12-17,(B)╤╛╧о(╟К),20161217
2016-12-18,(B)╤╛╧о(╟К),20161218
2016-12-19,(B)╤╛╧о(╟К),20161219
2016-12-20,(B)╤╛╧о(╟К),20161220
2016-12-21,(B)╤╛╧о(╟К),20161221
2016-12-22,(B)╤╛╧о(╟К),20161222
2016-12-23,(B)╤╛╧о(╟К),20161223
2016-12-24,(B)╤╛╧о(╟К),20161224
2016-12-25,(B)╤╛╧о(╟К),20161225
2016-12-26,(B)╤╛╧о(╟К),20161226
2016-12-27,(B)╤╛╧о(╟К),20161227
2016-12-28,(B)╤╛╧о(╟К),20161228
2016-12-29,(B)╤╛╧о(╟К),20161229
2016-12-30,(B)╤╛╧о(╟К),20161230
2016-12-31,(B)╤╛╧о(╟К),20161231
2017-01-01,(B)╤╛╧о(╟К),20170101
2017-01-02,(B)╤╛╧о(╟К),20170102
2017-01-03,(B)╤╛╧о(╟К),20170103
2017-01-04,(B)╤╛╧о(╟К),20170104
2017-01-05,(B)╤╛╧о(╟К),20170105
2017-01-06,(B)╤╛╧о(╟К),20170106
2017-01-07,(B)╤╛╧о(╟К),20170107
2017-01-08,(B)╤╛╧о(╟К),20170108
2017-01-09,(B)╤╛╧о(╟К),20170109
2017-01-10,(B)╤╛╧о(╟К),20170110
2017-01-11,(B)╤╛╧о(╟К),20170111
2017-01-12,(B)╤╛╧о(╟К),20170112
2017-01-13,(B)╤╛╧о(╟К),20170113
2017-01-14,(B)╤╛╧о(╟К),20170114
2017-01-15,(B)╤╛╧о(╟К),20170115
2017-01-16,(B)╤╛╧о(╟К),20170116
2017-01-17,(B)╤╛╧о(╟К),20170117
2017-01-18,(B)╤╛╧о(╟К),20170118
2017-01-19,(B)╤╛╧о(╟К),20170119
2017-01-20,(B)╤╛╧о(╟К),20170120
2017-01-21,(B)╤╛╧о(╟К),20170121
2017-01-22,(B)╤╛╧о(╟К),20170122
2017-01-23,(B)╤╛╧о(╟К),20170123
2017-01-24,(B)╤╛╧о(╟К),20170124
2017-01-25,(B)╤╛╧о(╟К),20170125
2017-01-26,(B)╤╛╧о(╟К),20170126
2017-01-29,(B)╤╛╧о(╟К),20170129
2017-01-30,(B)╤╛╧о(╟К),20170130
2017-01-31,(B)╤╛╧о(╟К),20170131
2017-02-01,(B)╤╛╧о(╟К),20170201
2017-02-02,(B)╤╛╧о(╟К),20170202
2017-02-03,(B)╤╛╧о(╟К),20170203
2017-02-04,(B)╤╛╧о(╟К),20170204
2017-02-05,(B)╤╛╧о(╟К),20170205
2017-02-06,(B)╤╛╧о(╟К),20170206
2017-02-07,(B)╤╛╧о(╟К),20170207
2017-02-08,(B)╤╛╧о(╟К),20170208
2017-02-09,(B)╤╛╧о(╟К),20170209
2017-02-10,(B)╤╛╧о(╟К),20170210
2017-02-11,(B)╤╛╧о(╟К),20170211
2017-02-12,(B)╤╛╧о(╟К),20170212
2017-02-13,(B)╤╛╧о(╟К),20170213
2017-02-14,(B)╤╛╧о(╟К),20170214
2017-02-15,(B)╤╛╧о(╟К),20170215
2017-02-16,(B)╤╛╧о(╟К),20170216
2017-02-17,(B)╤╛╧о(╟К),20170217
2017-02-18,(B)╤╛╧о(╟К),20170218
2017-02-19,(B)╤╛╧о(╟К),20170219
2017-02-20,(B)╤╛╧о(╟К),20170220
2017-02-21,(B)╤╛╧о(╟К),20170221
2017-02-22,(B)╤╛╧о(╟К),20170222
2017-02-23,(B)╤╛╧о(╟К),20170223
2017-02-24,(B)╤╛╧о(╟К),20170224
2017-02-25,(B)╤╛╧о(╟К),20170225
2017-02-26,(B)╤╛╧о(╟К),20170226
2017-02-27,(B)╤╛╧о(╟К),20170227
2017-02-28,(B)╤╛╧о(╟К),20170228
2017-03-01,(B)╤╛╧о(╟К),20170301
2017-03-02,(B)╤╛╧о(╟К),20170302
2017-03-03,(B)╤╛╧о(╟К),20170303
2017-03-04,(B)╤╛╧о(╟К),20170304
2017-03-05,(B)╤╛╧о(╟К),20170305
2017-03-06,(B)╤╛╧о(╟К),20170306
2017-03-07,(B)╤╛╧о(╟К),20170307
2017-03-08,(B)╤╛╧о(╟К),20170308
2017-03-09,(B)╤╛╧о(╟К),20170309
2017-03-10,(B)╤╛╧о(╟К),20170310
2017-03-11,(B)╤╛╧о(╟К),20170311
2017-03-12,(B)╤╛╧о(╟К),20170312
2017-03-13,(B)╤╛╧о(╟К),20170313
2017-03-14,(B)╤╛╧о(╟К),20170314
2017-03-15,(B)╤╛╧о(╟К),20170315
2017-03-16,(B)╤╛╧о(╟К),20170316
2017-03-17,(B)╤╛╧о(╟К),20170317
2017-03-18,(B)╤╛╧о(╟К),20170318
2017-03-19,(B)╤╛╧о(╟К),20170319
2017-03-20,(B)╤╛╧о(╟К),20170320
2017-03-21,(B)╤╛╧о(╟К),20170321
2017-03-22,(B)╤╛╧о(╟К),20170322
2017-03-23,(B)╤╛╧о(╟К),20170323
2017-03-24,(B)╤╛╧о(╟К),20170324
2017-03-25,(B)╤╛╧о(╟К),20170325
2017-03-26,(B)╤╛╧о(╟К),20170326
2017-03-27,(B)╤╛╧о(╟К),20170327
2017-03-28,(B)╤╛╧о(╟К),20170328
2017-03-29,(B)╤╛╧о(╟К),20170329
2017-03-30,(B)╤╛╧о(╟К),20170330
2017-03-31,(B)╤╛╧о(╟К),20170331
2017-04-01,(B)╤╛╧о(╟К),20170401
2017-04-02,(B)╤╛╧о(╟К),20170402
2017-04-03,(B)╤╛╧о(╟К),20170403
2017-04-04,(B)╤╛╧о(╟К),20170404
2017-04-05,(B)╤╛╧о(╟К),20170405
2017-04-06,(B)╤╛╧о(╟К),20170406
2017-04-07,(B)╤╛╧о(╟К),20170407
2017-04-08,(B)╤╛╧о(╟К),20170408
2017-04-09,(B)╤╛╧о(╟К),20170409
2017-04-10,(B)╤╛╧о(╟К),20170410
2017-04-11,(B)╤╛╧о(╟К),20170411
2017-04-12,(B)╤╛╧о(╟К),20170412
2017-04-13,(B)╤╛╧о(╟К),20170413
2017-04-14,(B)╤╛╧о(╟К),20170414
2017-04-15,(B)╤╛╧о(╟К),20170415
2017-04-16,(B)╤╛╧о(╟К),20170416
2017-04-17,(B)╤╛╧о(╟К),20170417
2017-04-18,(B)╤╛╧о(╟К),20170418
2017-04-19,(B)╤╛╧о(╟К),20170419
2017-04-20,(B)╤╛╧о(╟К),20170420
2017-04-21,(B)╤╛╧о(╟К),20170421
2017-04-22,(B)╤╛╧о(╟К),20170422
2017-04-23,(B)╤╛╧о(╟К),20170423
2017-04-24,(B)╤╛╧о(╟К),20170424
2017-04-25,(B)╤╛╧о(╟К),20170425
2017-04-26,(B)╤╛╧о(╟К),20170426
2017-04-27,(B)╤╛╧о(╟К),20170427
2017-04-28,(B)╤╛╧о(╟К),20170428
2017-04-29,(B)╤╛╧о(╟К),20170429
2017-04-30,(B)╤╛╧о(╟К),20170430
2017-05-01,(B)╤╛╧о(╟К),20170501
2017-05-02,(B)╤╛╧о(╟К),20170502
2017-05-03,(B)╤╛╧о(╟К),20170503
2017-05-04,(B)╤╛╧о(╟К),20170504
2017-05-05,(B)╤╛╧о(╟К),20170505
2017-05-06,(B)╤╛╧о(╟К),20170506
2017-05-07,(B)╤╛╧о(╟К),20170507
2017-05-08,(B)╤╛╧о(╟К),20170508
2017-05-09,(B)╤╛╧о(╟К),20170509
2017-05-10,(B)╤╛╧о(╟К),20170510
2017-05-11,(B)╤╛╧о(╟К),20170511
2017-05-12,(B)╤╛╧о(╟К),20170512
2017-05-13,(B)╤╛╧о(╟К),20170513
2017-05-14,(B)╤╛╧о(╟К),20170514
2017-05-15,(B)╤╛╧о(╟К),20170515
2017-05-16,(B)╤╛╧о(╟К),20170516
2017-05-17,(B)╤╛╧о(╟К),20170517
2017-05-18,(B)╤╛╧о(╟К),20170518
2017-05-19,(B)╤╛╧о(╟К),20170519
2017-05-20,(B)╤╛╧о(╟К),20170520
2017-05-21,(B)╤╛╧о(╟К),20170521
2017-05-22,(B)╤╛╧о(╟К),20170522
2017-05-23,(B)╤╛╧о(╟К),20170523
2017-05-24,(B)╤╛╧о(╟К),20170524
2017-05-25,(B)╤╛╧о(╟К),20170525
2017-05-26,(B)╤╛╧о(╟К),20170526
2017-05-27,(B)╤╛╧о(╟К),20170527
2017-05-28,(B)╤╛╧о(╟К),20170528
2017-05-29,(B)╤╛╧о(╟К),20170529
2017-05-30,(B)╤╛╧о(╟К),20170530
2017-05-31,(B)╤╛╧о(╟К),20170531
2017-06-01,(B)╤╛╧о(╟К),20170601
2017-06-02,(B)╤╛╧о(╟К),20170602
2017-06-03,(B)╤╛╧о(╟К),20170603
2017-06-04,(B)╤╛╧о(╟К),20170604
2017-06-05,(B)╤╛╧о(╟К),20170605
2017-06-06,(B)╤╛╧о(╟К),20170606
2017-06-07,(B)╤╛╧о(╟К),20170607
2017-06-08,(B)╤╛╧о(╟К),20170608
2017-06-09,(B)╤╛╧о(╟К),20170609
2017-06-10,(B)╤╛╧о(╟К),20170610
2017-06-11,(B)╤╛╧о(╟К),20170611
2017-06-12,(B)╤╛╧о(╟К),20170612
2017-06-13,(B)╤╛╧о(╟К),20170613
2017-06-14,(B)╤╛╧о(╟К),20170614
2017-06-15,(B)╤╛╧о(╟К),20170615
2017-06-16,(B)╤╛╧о(╟К),20170616
2017-06-17,(B)╤╛╧о(╟К),20170617
2017-06-18,(B)╤╛╧о(╟К),20170618
2017-06-19,(B)╤╛╧о(╟К),20170619
2017-06-20,(B)╤╛╧о(╟К),20170620
2017-06-21,(B)╤╛╧о(╟К),20170621
2017-06-22,(B)╤╛╧о(╟К),20170622
2017-06-23,(B)╤╛╧о(╟К),20170623
2017-06-24,(B)╤╛╧о(╟К),20170624
2017-06-25,(B)╤╛╧о(╟К),20170625
2017-06-26,(B)╤╛╧о(╟К),20170626
2017-06-27,(B)╤╛╧о(╟К),20170627
2017-06-28,(B)╤╛╧о(╟К),20170628
2017-06-29,(B)╤╛╧о(╟К),20170629
2017-06-30,(B)╤╛╧о(╟К),20170630
2017-07-01,(B)╤╛╧о(╟К),20170701
2017-07-02,(B)╤╛╧о(╟К),20170702
2017-07-03,(B)╤╛╧о(╟К),20170703
2017-07-04,(B)╤╛╧о(╟К),20170704
2017-07-05,(B)╤╛╧о(╟К),20170705
2017-07-06,(B)╤╛╧о(╟К),20170706
2017-07-07,(B)╤╛╧о(╟К),20170707
2017-07-08,(B)╤╛╧о(╟К),20170708
2017-07-09,(B)╤╛╧о(╟К),20170709
2017-07-10,(B)╤╛╧о(╟К),20170710
2017-07-11,(B)╤╛╧о(╟К),20170711
2017-07-12,(B)╤╛╧о(╟К),20170712
2017-07-13,(B)╤╛╧о(╟К),20170713
2017-07-14,(B)╤╛╧о(╟К),20170714
2017-07-15,(B)╤╛╧о(╟К),20170715
2017-07-16,(B)╤╛╧о(╟К),20170716
2017-07-17,(B)╤╛╧о(╟К),20170717
2017-07-18,(B)╤╛╧о(╟К),20170718
2017-07-19,(B)╤╛╧о(╟К),20170719
2017-07-20,(B)╤╛╧о(╟К),20170720
2017-07-21,(B)╤╛╧о(╟К),20170721
2017-07-22,(B)╤╛╧о(╟К),20170722
2017-07-23,(B)╤╛╧о(╟К),20170723
2017-07-24,(B)╤╛╧о(╟К),20170724
2017-07-25,(B)╤╛╧о(╟К),20170725
2017-07-26,(B)╤╛╧о(╟К),20170726
2017-07-27,(B)╤╛╧о(╟К),20170727
2017-07-28,(B)╤╛╧о(╟К),20170728
2017-07-29,(B)╤╛╧о(╟К),20170729
2017-07-30,(B)╤╛╧о(╟К),20170730
2017-07-31,(B)╤╛╧о(╟К),20170731
2017-08-01,(B)╤╛╧о(╟К),20170801
2017-08-02,(B)╤╛╧о(╟К),20170802
2017-08-03,(B)╤╛╧о(╟К),20170803
2017-08-04,(B)╤╛╧о(╟К),20170804
2017-08-05,(B)╤╛╧о(╟К),20170805
2017-08-06,(B)╤╛╧о(╟К),20170806
2017-08-07,(B)╤╛╧о(╟К),20170807
2017-08-08,(B)╤╛╧о(╟К),20170808
2017-08-09,(B)╤╛╧о(╟К),20170809
2017-08-10,(B)╤╛╧о(╟К),20170810
2017-08-11,(B)╤╛╧о(╟К),20170811
2017-08-12,(B)╤╛╧о(╟К),20170812
2017-08-13,(B)╤╛╧о(╟К),20170813
2017-08-14,(B)╤╛╧о(╟К),20170814
2017-08-15,(B)╤╛╧о(╟К),20170815
2017-08-16,(B)╤╛╧о(╟К),20170816
2017-08-17,(B)╤╛╧о(╟К),20170817
2017-08-18,(B)╤╛╧о(╟К),20170818
2017-08-19,(B)╤╛╧о(╟К),20170819
2017-08-20,(B)╤╛╧о(╟К),20170820
2017-08-21,(B)╤╛╧о(╟К),20170821
2017-08-22,(B)╤╛╧о(╟К),20170822
2017-08-23,(B)╤╛╧о(╟К),20170823
2017-08-24,(B)╤╛╧о(╟К),20170824
2017-08-25,(B)╤╛╧о(╟К),20170825
2017-08-26,(B)╤╛╧о(╟К),20170826
2017-08-27,(B)╤╛╧о(╟К),20170827
2017-08-28,(B)╤╛╧о(╟К),20170828
2015-05-06,(B)╤Ёо╨(╟К),20150506
2015-05-07,(B)╤Ёо╨(╟К),20150507
2015-05-08,(B)╤Ёо╨(╟К),20150508
2015-05-09,(B)╤Ёо╨(╟К),20150509
2015-05-10,(B)╤Ёо╨(╟К),20150510
2015-05-11,(B)╤Ёо╨(╟К),20150511
2015-05-12,(B)╤Ёо╨(╟К),20150512
2015-05-13,(B)╤Ёо╨(╟К),20150513
2015-05-14,(B)╤Ёо╨(╟К),20150514
2015-05-15,(B)╤Ёо╨(╟К),20150515
2015-05-16,(B)╤Ёо╨(╟К),20150516
2015-05-17,(B)╤Ёо╨(╟К),20150517
2015-05-18,(B)╤Ёо╨(╟К),20150518
2015-05-19,(B)╤Ёо╨(╟К),20150519
2015-05-20,(B)╤Ёо╨(╟К),20150520
2015-05-21,(B)╤Ёо╨(╟К),20150521
2015-05-22,(B)╤Ёо╨(╟К),20150522
2015-05-23,(B)╤Ёо╨(╟К),20150523
2015-05-24,(B)╤Ёо╨(╟К),20150524
2015-05-25,(B)╤Ёо╨(╟К),20150525
2015-05-26,(B)╤Ёо╨(╟К),20150526
2015-05-27,(B)╤Ёо╨(╟К),20150527
2015-05-28,(B)╤Ёо╨(╟К),20150528
2015-05-29,(B)╤Ёо╨(╟К),20150529
2015-05-30,(B)╤Ёо╨(╟К),20150530
2015-05-31,(B)╤Ёо╨(╟К),20150531
2015-06-01,(B)╤Ёо╨(╟К),20150601
2015-06-02,(B)╤Ёо╨(╟К),20150602
2015-06-03,(B)╤Ёо╨(╟К),20150603
2015-06-04,(B)╤Ёо╨(╟К),20150604
2015-06-05,(B)╤Ёо╨(╟К),20150605
2015-06-06,(B)╤Ёо╨(╟К),20150606
2015-06-07,(B)╤Ёо╨(╟К),20150607
2015-06-08,(B)╤Ёо╨(╟К),20150608
2015-06-09,(B)╤Ёо╨(╟К),20150609
2015-06-10,(B)╤Ёо╨(╟К),20150610
2015-06-11,(B)╤Ёо╨(╟К),20150611
2015-06-12,(B)╤Ёо╨(╟К),20150612
2015-06-13,(B)╤Ёо╨(╟К),20150613
2015-06-14,(B)╤Ёо╨(╟К),20150614
2015-06-15,(B)╤Ёо╨(╟К),20150615
2015-06-16,(B)╤Ёо╨(╟К),20150616
2015-06-17,(B)╤Ёо╨(╟К),20150617
2015-06-18,(B)╤Ёо╨(╟К),20150618
2015-06-19,(B)╤Ёо╨(╟К),20150619
2015-06-20,(B)╤Ёо╨(╟К),20150620
2015-06-21,(B)╤Ёо╨(╟К),20150621
2015-06-22,(B)╤Ёо╨(╟К),20150622
2015-06-23,(B)╤Ёо╨(╟К),20150623
2015-06-24,(B)╤Ёо╨(╟К),20150624
2015-06-25,(B)╤Ёо╨(╟К),20150625
2015-06-26,(B)╤Ёо╨(╟К),20150626
2015-06-27,(B)╤Ёо╨(╟К),20150627
2015-06-28,(B)╤Ёо╨(╟К),20150628
2015-06-29,(B)╤Ёо╨(╟К),20150629
2015-06-30,(B)╤Ёо╨(╟К),20150630
2015-07-01,(B)╤Ёо╨(╟К),20150701
2015-07-02,(B)╤Ёо╨(╟К),20150702
2015-07-03,(B)╤Ёо╨(╟К),20150703
2015-07-04,(B)╤Ёо╨(╟К),20150704
2015-07-05,(B)╤Ёо╨(╟К),20150705
2015-07-06,(B)╤Ёо╨(╟К),20150706
2015-07-07,(B)╤Ёо╨(╟К),20150707
2015-07-08,(B)╤Ёо╨(╟К),20150708
2015-07-09,(B)╤Ёо╨(╟К),20150709
2015-07-10,(B)╤Ёо╨(╟К),20150710
2015-07-11,(B)╤Ёо╨(╟К),20150711
2015-07-12,(B)╤Ёо╨(╟К),20150712
2015-07-13,(B)╤Ёо╨(╟К),20150713
2015-07-14,(B)╤Ёо╨(╟К),20150714
2015-07-15,(B)╤Ёо╨(╟К),20150715
2015-07-16,(B)╤Ёо╨(╟К),20150716
2015-07-17,(B)╤Ёо╨(╟К),20150717
2015-07-18,(B)╤Ёо╨(╟К),20150718
2015-07-19,(B)╤Ёо╨(╟К),20150719
2015-07-20,(B)╤Ёо╨(╟К),20150720
2015-07-21,(B)╤Ёо╨(╟К),20150721
2015-07-22,(B)╤Ёо╨(╟К),20150722
2015-07-23,(B)╤Ёо╨(╟К),20150723
2015-07-24,(B)╤Ёо╨(╟К),20150724
2015-07-25,(B)╤Ёо╨(╟К),20150725
2015-07-26,(B)╤Ёо╨(╟К),20150726
2015-07-27,(B)╤Ёо╨(╟К),20150727
2015-07-28,(B)╤Ёо╨(╟К),20150728
2015-07-29,(B)╤Ёо╨(╟К),20150729
2015-07-30,(B)╤Ёо╨(╟К),20150730
2015-07-31,(B)╤Ёо╨(╟К),20150731
2015-08-01,(B)╤Ёо╨(╟К),20150801
2015-08-02,(B)╤Ёо╨(╟К),20150802
2015-08-03,(B)╤Ёо╨(╟К),20150803
2015-08-04,(B)╤Ёо╨(╟К),20150804
2015-08-05,(B)╤Ёо╨(╟К),20150805
2015-08-06,(B)╤Ёо╨(╟К),20150806
2015-08-07,(B)╤Ёо╨(╟К),20150807
2015-08-08,(B)╤Ёо╨(╟К),20150808
2015-08-09,(B)╤Ёо╨(╟К),20150809
2015-08-10,(B)╤Ёо╨(╟К),20150810
2015-08-11,(B)╤Ёо╨(╟К),20150811
2015-08-12,(B)╤Ёо╨(╟К),20150812
2015-08-13,(B)╤Ёо╨(╟К),20150813
2015-08-14,(B)╤Ёо╨(╟К),20150814
2015-08-17,(B)╤Ёо╨(╟К),20150817
2015-08-18,(B)╤Ёо╨(╟К),20150818
2015-08-19,(B)╤Ёо╨(╟К),20150819
2015-08-20,(B)╤Ёо╨(╟К),20150820
2015-08-21,(B)╤Ёо╨(╟К),20150821
2015-08-22,(B)╤Ёо╨(╟К),20150822
2015-08-23,(B)╤Ёо╨(╟К),20150823
2015-08-24,(B)╤Ёо╨(╟К),20150824
2015-08-25,(B)╤Ёо╨(╟К),20150825
2015-08-26,(B)╤Ёо╨(╟К),20150826
2015-08-27,(B)╤Ёо╨(╟К),20150827
2015-08-28,(B)╤Ёо╨(╟К),20150828
2015-08-29,(B)╤Ёо╨(╟К),20150829
2015-08-30,(B)╤Ёо╨(╟К),20150830
2015-08-31,(B)╤Ёо╨(╟К),20150831
2015-09-01,(B)╤Ёо╨(╟К),20150901
2015-09-02,(B)╤Ёо╨(╟К),20150902
2015-09-03,(B)╤Ёо╨(╟К),20150903
2015-09-04,(B)╤Ёо╨(╟К),20150904
2015-09-05,(B)╤Ёо╨(╟К),20150905
2015-09-06,(B)╤Ёо╨(╟К),20150906
2015-09-07,(B)╤Ёо╨(╟К),20150907
2015-09-08,(B)╤Ёо╨(╟К),20150908
2015-09-09,(B)╤Ёо╨(╟К),20150909
2015-09-10,(B)╤Ёо╨(╟К),20150910
2015-09-11,(B)╤Ёо╨(╟К),20150911
2015-09-12,(B)╤Ёо╨(╟К),20150912
2015-09-13,(B)╤Ёо╨(╟К),20150913
2015-09-14,(B)╤Ёо╨(╟К),20150914
2015-09-15,(B)╤Ёо╨(╟К),20150915
2015-09-16,(B)╤Ёо╨(╟К),20150916
2015-09-17,(B)╤Ёо╨(╟К),20150917
2015-09-18,(B)╤Ёо╨(╟К),20150918
2015-09-19,(B)╤Ёо╨(╟К),20150919
2015-09-20,(B)╤Ёо╨(╟К),20150920
2015-09-21,(B)╤Ёо╨(╟К),20150921
2015-09-22,(B)╤Ёо╨(╟К),20150922
2015-09-23,(B)╤Ёо╨(╟К),20150923
2015-09-24,(B)╤Ёо╨(╟К),20150924
2015-09-25,(B)╤Ёо╨(╟К),20150925
2015-09-26,(B)╤Ёо╨(╟К),20150926
2015-09-27,(B)╤Ёо╨(╟К),20150927
2015-09-28,(B)╤Ёо╨(╟К),20150928
2015-09-29,(B)╤Ёо╨(╟К),20150929
2015-09-30,(B)╤Ёо╨(╟К),20150930
2015-10-01,(B)╤Ёо╨(╟К),20151001
2015-10-02,(B)╤Ёо╨(╟К),20151002
2015-10-03,(B)╤Ёо╨(╟К),20151003
2015-10-04,(B)╤Ёо╨(╟К),20151004
2015-10-05,(B)╤Ёо╨(╟К),20151005
2015-10-06,(B)╤Ёо╨(╟К),20151006
2015-10-07,(B)╤Ёо╨(╟К),20151007
2015-10-08,(B)╤Ёо╨(╟К),20151008
2015-10-09,(B)╤Ёо╨(╟К),20151009
2015-10-10,(B)╤Ёо╨(╟К),20151010
2015-10-11,(B)╤Ёо╨(╟К),20151011
2015-10-12,(B)╤Ёо╨(╟К),20151012
2015-10-13,(B)╤Ёо╨(╟К),20151013
2015-10-14,(B)╤Ёо╨(╟К),20151014
2015-10-15,(B)╤Ёо╨(╟К),20151015
2015-10-16,(B)╤Ёо╨(╟К),20151016
2015-10-17,(B)╤Ёо╨(╟К),20151017
2015-10-18,(B)╤Ёо╨(╟К),20151018
2015-10-19,(B)╤Ёо╨(╟К),20151019
2015-10-20,(B)╤Ёо╨(╟К),20151020
2015-10-21,(B)╤Ёо╨(╟К),20151021
2015-10-22,(B)╤Ёо╨(╟К),20151022
2015-10-23,(B)╤Ёо╨(╟К),20151023
2015-10-24,(B)╤Ёо╨(╟К),20151024
2015-10-25,(B)╤Ёо╨(╟К),20151025
2015-10-26,(B)╤Ёо╨(╟К),20151026
2015-10-27,(B)╤Ёо╨(╟К),20151027
2015-10-28,(B)╤Ёо╨(╟К),20151028
2015-10-29,(B)╤Ёо╨(╟К),20151029
2015-10-30,(B)╤Ёо╨(╟К),20151030
2015-10-31,(B)╤Ёо╨(╟К),20151031
2015-11-01,(B)╤Ёо╨(╟К),20151101
2015-11-02,(B)╤Ёо╨(╟К),20151102
2015-11-03,(B)╤Ёо╨(╟К),20151103
2015-11-04,(B)╤Ёо╨(╟К),20151104
2015-11-05,(B)╤Ёо╨(╟К),20151105
2015-11-06,(B)╤Ёо╨(╟К),20151106
2015-11-07,(B)╤Ёо╨(╟К),20151107
2015-11-08,(B)╤Ёо╨(╟К),20151108
2015-11-09,(B)╤Ёо╨(╟К),20151109
2015-11-10,(B)╤Ёо╨(╟К),20151110
2015-11-11,(B)╤Ёо╨(╟К),20151111
2015-11-12,(B)╤Ёо╨(╟К),20151112
2015-11-13,(B)╤Ёо╨(╟К),20151113
2015-11-14,(B)╤Ёо╨(╟К),20151114
2015-11-15,(B)╤Ёо╨(╟К),20151115
2015-11-16,(B)╤Ёо╨(╟К),20151116
2015-11-17,(B)╤Ёо╨(╟К),20151117
2015-11-18,(B)╤Ёо╨(╟К),20151118
2015-11-19,(B)╤Ёо╨(╟К),20151119
2015-11-20,(B)╤Ёо╨(╟К),20151120
2015-11-21,(B)╤Ёо╨(╟К),20151121
2015-11-22,(B)╤Ёо╨(╟К),20151122
2015-11-23,(B)╤Ёо╨(╟К),20151123
2015-11-24,(B)╤Ёо╨(╟К),20151124
2015-11-25,(B)╤Ёо╨(╟К),20151125
2015-11-26,(B)╤Ёо╨(╟К),20151126
2015-11-27,(B)╤Ёо╨(╟К),20151127
2015-11-28,(B)╤Ёо╨(╟К),20151128
2015-11-29,(B)╤Ёо╨(╟К),20151129
2015-11-30,(B)╤Ёо╨(╟К),20151130
2015-12-01,(B)╤Ёо╨(╟К),20151201
2015-12-02,(B)╤Ёо╨(╟К),20151202
2015-12-03,(B)╤Ёо╨(╟К),20151203
2015-12-04,(B)╤Ёо╨(╟К),20151204
2015-12-05,(B)╤Ёо╨(╟К),20151205
2015-12-06,(B)╤Ёо╨(╟К),20151206
2015-12-07,(B)╤Ёо╨(╟К),20151207
2015-12-08,(B)╤Ёо╨(╟К),20151208
2015-12-09,(B)╤Ёо╨(╟К),20151209
2015-12-10,(B)╤Ёо╨(╟К),20151210
2015-12-11,(B)╤Ёо╨(╟К),20151211
2015-12-12,(B)╤Ёо╨(╟К),20151212
2015-12-13,(B)╤Ёо╨(╟К),20151213
2015-12-14,(B)╤Ёо╨(╟К),20151214
2015-12-15,(B)╤Ёо╨(╟К),20151215
2015-12-16,(B)╤Ёо╨(╟К),20151216
2015-12-17,(B)╤Ёо╨(╟К),20151217
2015-12-18,(B)╤Ёо╨(╟К),20151218
