STAT_DATE,XMMC,CMSL,CMSL_outlier,same_week1_sales_percent
2015-11-23,ºìÊí,15,15.0,0.10430839002267574
2015-11-24,ºìÊí,10,13.0,0.10884353741496598
2015-11-25,ºìÊí,14,14.0,0.1360544217687075
2015-11-26,ºìÊí,13,13.0,0.1360544217687075
2015-11-27,ºìÊí,27,21.0,0.15789473684210525
2015-11-28,ºìÊí,22,22.0,0.21052631578947367
2015-11-29,ºìÊí,22,22.0,0.13729977116704806
2015-11-30,ºìÊí,8,13.0,0.12814645308924486
2015-12-01,ºìÊí,9,13.0,0.16475972540045766
2015-12-02,ºìÊí,14,14.0,0.10983981693363844
2015-12-03,ºìÊí,14,14.0,0.09153318077803203
2015-12-04,ºìÊí,27,21.0,0.1810344827586207
2015-12-05,ºìÊí,20,20.0,0.16379310344827586
2015-12-06,ºìÊí,23,23.0,0.1810344827586207
2015-12-07,ºìÊí,15,15.0,0.12931034482758622
2015-12-08,ºìÊí,14,14.0,0.11206896551724138
2015-12-09,ºìÊí,18,18.0,0.1206896551724138
2015-12-10,ºìÊí,13,13.0,0.11206896551724138
2015-12-11,ºìÊí,20,20.0,0.17647058823529413
2015-12-12,ºìÊí,16,19.0,0.18487394957983194
2015-12-13,ºìÊí,32,22.25,0.18487394957983194
2015-12-14,ºìÊí,34,21.0,0.1092436974789916
2015-12-15,ºìÊí,24,21.0,0.1092436974789916
2015-12-16,ºìÊí,12,12.0,0.11764705882352941
2015-12-17,ºìÊí,19,19.0,0.11764705882352941
2015-12-18,ºìÊí,14,14.0,0.1693548387096774
2015-12-19,ºìÊí,15,15.0,0.16129032258064516
2015-12-20,ºìÊí,14,14.0,0.18548387096774194
2015-12-21,ºìÊí,6,13.0,0.12096774193548387
2015-12-22,ºìÊí,13,13.0,0.11290322580645161
2015-12-23,ºìÊí,15,15.0,0.14516129032258066
2015-12-24,ºìÊí,23,23.0,0.10483870967741936
2015-12-25,ºìÊí,35,23.0,0.148975791433892
2015-12-26,ºìÊí,14,14.0,0.14152700186219738
2015-12-27,ºìÊí,22,22.0,0.16573556797020483
2015-12-28,ºìÊí,22,22.0,0.1564245810055866
2015-12-29,ºìÊí,13,13.0,0.1564245810055866
2015-12-30,ºìÊí,25,25.0,0.0893854748603352
2015-12-31,ºìÊí,51,23.0,0.14152700186219738
2016-01-01,ºìÊí,33,19.5,0.1308411214953271
2016-01-02,ºìÊí,26,19.5,0.14018691588785046
2016-01-03,ºìÊí,25,19.5,0.1308411214953271
2016-01-04,ºìÊí,13,13.0,0.12149532710280374
2016-01-05,ºìÊí,11,11.0,0.12149532710280374
2016-01-06,ºìÊí,8,13.0,0.14018691588785046
2016-01-07,ºìÊí,16,16.0,0.21495327102803738
2016-01-08,ºìÊí,23,23.0,0.1619718309859155
2016-01-09,ºìÊí,18,18.0,0.09859154929577464
2016-01-10,ºìÊí,19,19.0,0.15492957746478872
2016-01-11,ºìÊí,12,12.0,0.15492957746478872
2016-01-12,ºìÊí,13,13.0,0.09154929577464789
2016-01-13,ºìÊí,20,20.0,0.176056338028169
2016-01-14,ºìÊí,15,15.0,0.1619718309859155
2016-01-15,ºìÊí,19,19.0,0.17488789237668162
2016-01-16,ºìÊí,16,16.0,0.17488789237668162
2016-01-17,ºìÊí,11,11.0,0.17488789237668162
2016-01-18,ºìÊí,10,13.75,0.11659192825112108
2016-01-19,ºìÊí,14,14.0,0.09865470852017937
2016-01-20,ºìÊí,16,16.0,0.11659192825112108
2016-01-21,ºìÊí,23,23.0,0.14349775784753363
2016-01-22,ºìÊí,39,22.0,0.19166666666666668
2016-01-23,ºìÊí,13,13.0,0.15
2016-01-24,ºìÊí,24,21.0,0.15833333333333333
2016-01-25,ºìÊí,17,17.0,0.1
2016-01-26,ºìÊí,13,13.0,0.10833333333333334
2016-01-27,ºìÊí,21,21.0,0.16666666666666666
2016-01-28,ºìÊí,23,23.0,0.125
2016-01-29,ºìÊí,31,22.0,0.16851441241685144
2016-01-30,ºìÊí,28,21.0,0.1419068736141907
2016-01-31,ºìÊí,20,20.0,0.0975609756097561
2016-02-01,ºìÊí,19,19.0,0.12195121951219512
2016-02-02,ºìÊí,22,22.0,0.12416851441241686
2016-02-03,ºìÊí,18,18.0,0.1419068736141907
2016-02-04,ºìÊí,11,13.75,0.2039911308203991
2016-02-05,ºìÊí,9,13.75,0.16923076923076924
2016-02-06,ºìÊí,11,11.0,0.1
2016-02-09,ºìÊí,18,18.0,0.16153846153846155
2016-02-10,ºìÊí,22,19.5,0.13076923076923078
2016-02-11,ºìÊí,15,15.0,0.1
2016-02-12,ºìÊí,11,13.75,0.16153846153846155
2016-02-13,ºìÊí,11,13.75,0.17692307692307693
2016-02-14,ºìÊí,17,17.0,0.16206261510128914
2016-02-15,ºìÊí,14,14.0,0.15469613259668508
2016-02-16,ºìÊí,9,9.0,0.14732965009208104
2016-02-17,ºìÊí,4,7.75,0.13996316758747698
2016-02-18,ºìÊí,10,10.0,0.16206261510128914
2016-02-19,ºìÊí,23,14.0,0.13259668508287292
2016-02-20,ºìÊí,18,18.0,0.10128913443830571
2016-02-21,ºìÊí,17,17.0,0.13126491646778043
2016-02-22,ºìÊí,19,14.0,0.10501193317422435
2016-02-23,ºìÊí,12,12.0,0.1718377088305489
2016-02-24,ºìÊí,5,7.75,0.18615751789976134
2016-02-25,ºìÊí,8,8.0,0.1431980906921241
2016-02-26,ºìÊí,18,14.0,0.13126491646778043
2016-02-27,ºìÊí,16,16.75,0.13126491646778043
2016-02-28,ºìÊí,33,19.25,0.1894150417827298
2016-02-29,ºìÊí,9,9.0,0.15598885793871867
2016-03-01,ºìÊí,7,7.0,0.10027855153203342
2016-03-02,ºìÊí,6,6.0,0.08635097493036212
2016-03-03,ºìÊí,9,9.0,0.11142061281337047
2016-03-04,ºìÊí,10,10.0,0.15598885793871867
2016-03-05,ºìÊí,17,17.0,0.20055710306406685
2016-03-06,ºìÊí,15,16.75,0.18994413407821228
2016-03-07,ºìÊí,8,8.0,0.1564245810055866
2016-03-08,ºìÊí,15,15.0,0.1340782122905028
2016-03-09,ºìÊí,8,8.0,0.08659217877094973
2016-03-10,ºìÊí,6,6.0,0.0893854748603352
2016-03-11,ºìÊí,14,14.0,0.1564245810055866
2016-03-12,ºìÊí,23,19.25,0.1871508379888268
2016-03-13,ºìÊí,16,16.0,0.24919093851132687
2016-03-14,ºìÊí,9,9.0,0.11650485436893204
2016-03-15,ºìÊí,6,8.0,0.09061488673139159
2016-03-16,ºìÊí,8,8.0,0.07766990291262135
2016-03-17,ºìÊí,8,8.0,0.11650485436893204
2016-03-18,ºìÊí,13,13.0,0.12944983818770225
2016-03-19,ºìÊí,19,19.0,0.22006472491909385
2016-03-20,ºìÊí,13,13.0,0.1925287356321839
2016-03-21,ºìÊí,8,8.0,0.09195402298850575
2016-03-22,ºìÊí,13,13.0,0.1724137931034483
2016-03-23,ºìÊí,7,7.0,0.09195402298850575
2016-03-24,ºìÊí,7,7.0,0.06896551724137931
2016-03-25,ºìÊí,13,13.0,0.16091954022988506
2016-03-26,ºìÊí,26,19.75,0.22126436781609196
2016-03-27,ºìÊí,11,13.75,0.19753086419753085
2016-03-28,ºìÊí,11,11.0,0.1111111111111111
2016-03-29,ºìÊí,9,9.0,0.09876543209876543
2016-03-30,ºìÊí,12,12.0,0.09876543209876543
2016-03-31,ºìÊí,9,9.0,0.09876543209876543
2016-04-01,ºìÊí,9,9.0,0.16049382716049382
2016-04-02,ºìÊí,14,14.0,0.2345679012345679
2016-04-03,ºìÊí,22,19.5,0.1609907120743034
2016-04-04,ºìÊí,14,12.25,0.09907120743034056
2016-04-05,ºìÊí,11,11.0,0.1609907120743034
2016-04-06,ºìÊí,3,8.0,0.08668730650154799
2016-04-07,ºìÊí,8,8.0,0.08668730650154799
2016-04-08,ºìÊí,17,12.25,0.1609907120743034
2016-04-09,ºìÊí,17,17.0,0.24458204334365324
2016-04-10,ºìÊí,19,19.0,0.17684887459807075
2016-04-11,ºìÊí,6,6.0,0.1414790996784566
2016-04-12,ºìÊí,7,7.0,0.1157556270096463
2016-04-13,ºìÊí,11,11.0,0.15434083601286175
2016-04-14,ºìÊí,4,6.0,0.1157556270096463
2016-04-15,ºìÊí,17,11.0,0.1157556270096463
2016-04-16,ºìÊí,15,15.0,0.18006430868167203
2016-04-17,ºìÊí,20,20.0,0.2215909090909091
2016-04-18,ºìÊí,6,6.0,0.13920454545454544
2016-04-19,ºìÊí,7,7.0,0.125
2016-04-20,ºìÊí,6,6.0,0.09090909090909091
2016-04-21,ºìÊí,1,6.0,0.09090909090909091
2016-04-22,ºìÊí,17,11.0,0.13920454545454544
2016-04-23,ºìÊí,9,9.0,0.19318181818181818
2016-04-24,ºìÊí,7,11.25,0.25333333333333335
2016-04-25,ºìÊí,5,5.0,0.08
2016-04-26,ºìÊí,12,12.0,0.09333333333333334
2016-04-27,ºìÊí,8,8.0,0.14666666666666667
2016-04-28,ºìÊí,7,7.0,0.08
2016-04-29,ºìÊí,11,11.0,0.14666666666666667
2016-04-30,ºìÊí,14,14.0,0.2
2016-05-01,ºìÊí,19,19.0,0.3076923076923077
2016-05-02,ºìÊí,18,11.0,0.09230769230769231
2016-05-03,ºìÊí,7,7.0,0.1076923076923077
2016-05-04,ºìÊí,7,7.0,0.09230769230769231
2016-05-05,ºìÊí,5,5.0,0.09230769230769231
2016-05-06,ºìÊí,8,8.0,0.16923076923076924
2016-05-07,ºìÊí,12,12.0,0.13846153846153847
2016-05-08,ºìÊí,15,14.0,0.16483516483516483
2016-05-09,ºìÊí,13,10.0,0.07326007326007326
2016-05-10,ºìÊí,8,8.0,0.17582417582417584
2016-05-11,ºìÊí,4,4.0,0.11721611721611722
2016-05-12,ºìÊí,10,10.0,0.10256410256410256
2016-05-13,ºìÊí,10,10.0,0.16117216117216118
2016-05-14,ºìÊí,14,14.0,0.20512820512820512
2016-05-15,ºìÊí,12,12.0,0.2753623188405797
2016-05-16,ºìÊí,10,10.0,0.15942028985507245
2016-05-17,ºìÊí,6,6.0,0.10144927536231885
2016-05-18,ºìÊí,5,5.0,0.10144927536231885
2016-05-19,ºìÊí,4,4.0,0.07246376811594203
2016-05-20,ºìÊí,11,11.0,0.11594202898550725
2016-05-21,ºìÊí,10,11.75,0.17391304347826086
2016-05-22,ºìÊí,13,13.0,0.2
2016-05-23,ºìÊí,5,5.0,0.14285714285714285
2016-05-24,ºìÊí,3,4.75,0.11428571428571428
2016-05-25,ºìÊí,3,4.75,0.05714285714285714
2016-05-26,ºìÊí,11,11.0,0.14285714285714285
2016-05-27,ºìÊí,9,9.0,0.14285714285714285
2016-05-28,ºìÊí,14,14.0,0.2
2016-05-29,ºìÊí,12,12.0,0.200836820083682
2016-05-30,ºìÊí,6,6.0,0.16736401673640167
2016-05-31,ºìÊí,12,10.0,0.100418410041841
2016-06-01,ºìÊí,7,7.0,0.08368200836820083
2016-06-02,ºìÊí,8,8.0,0.06694560669456066
2016-06-03,ºìÊí,4,4.0,0.18410041841004185
2016-06-04,ºìÊí,11,11.75,0.19665271966527198
2016-06-05,ºìÊí,3,11.25,0.21138211382113822
2016-06-06,ºìÊí,8,8.0,0.08130081300813008
2016-06-07,ºìÊí,15,11.75,0.07723577235772358
2016-06-08,ºìÊí,11,11.0,0.07723577235772358
2016-06-09,ºìÊí,17,11.75,0.17886178861788618
2016-06-10,ºìÊí,18,11.75,0.14634146341463414
2016-06-11,ºìÊí,12,13.75,0.22764227642276422
2016-06-12,ºìÊí,9,11.25,0.20425531914893616
2016-06-13,ºìÊí,5,5.0,0.10212765957446808
2016-06-14,ºìÊí,8,8.0,0.1702127659574468
2016-06-15,ºìÊí,10,10.0,0.11914893617021277
2016-06-16,ºìÊí,5,5.0,0.13617021276595745
2016-06-17,ºìÊí,7,7.0,0.06808510638297872
2016-06-18,ºìÊí,12,12.0,0.2
2016-06-19,ºìÊí,20,17.75,0.14195583596214512
2016-06-20,ºìÊí,5,5.0,0.10094637223974763
2016-06-21,ºìÊí,6,6.0,0.14826498422712933
2016-06-22,ºìÊí,4,4.0,0.138801261829653
2016-06-23,ºìÊí,8,8.0,0.14826498422712933
2016-06-24,ºìÊí,14,11.75,0.14826498422712933
2016-06-25,ºìÊí,17,17.0,0.17350157728706625
2016-06-26,ºìÊí,22,17.75,0.19313304721030042
2016-06-27,ºìÊí,2,5.0,0.08583690987124463
2016-06-28,ºìÊí,3,3.0,0.13733905579399142
2016-06-29,ºìÊí,9,9.0,0.17167381974248927
2016-06-30,ºìÊí,14,11.75,0.08583690987124463
2016-07-01,ºìÊí,9,9.0,0.12017167381974249
2016-07-02,ºìÊí,14,14.0,0.20600858369098712
2016-07-03,ºìÊí,17,13.5,0.25539568345323743
2016-07-04,ºìÊí,11,11.0,0.07194244604316546
2016-07-05,ºìÊí,6,6.0,0.08633093525179857
2016-07-06,ºìÊí,7,7.0,0.05755395683453238
2016-07-07,ºìÊí,6,6.0,0.11510791366906475
2016-07-08,ºìÊí,10,10.0,0.16906474820143885
2016-07-09,ºìÊí,12,12.0,0.2446043165467626
2016-07-10,ºìÊí,10,10.0,0.25539568345323743
2016-07-11,ºìÊí,5,5.0,0.07194244604316546
2016-07-12,ºìÊí,4,5.75,0.04316546762589928
2016-07-13,ºìÊí,3,5.75,0.12949640287769784
2016-07-14,ºìÊí,8,8.0,0.16906474820143885
2016-07-15,ºìÊí,16,10.25,0.12949640287769784
2016-07-16,ºìÊí,13,13.0,0.2014388489208633
2016-07-17,ºìÊí,15,13.5,0.20610687022900764
2016-07-18,ºìÊí,11,11.0,0.16793893129770993
2016-07-19,ºìÊí,8,8.0,0.0916030534351145
2016-07-20,ºìÊí,5,5.0,0.10687022900763359
2016-07-21,ºìÊí,16,10.25,0.0916030534351145
2016-07-22,ºìÊí,9,9.0,0.15267175572519084
2016-07-23,ºìÊí,10,10.0,0.183206106870229
2016-07-24,ºìÊí,13,13.0,0.17316017316017315
2016-07-25,ºìÊí,6,6.0,0.08658008658008658
2016-07-26,ºìÊí,6,6.0,0.09956709956709957
2016-07-27,ºìÊí,3,5.75,0.09956709956709957
2016-07-28,ºìÊí,7,7.0,0.13852813852813853
2016-07-29,ºìÊí,15,10.25,0.1774891774891775
2016-07-30,ºìÊí,11,11.0,0.22510822510822512
2016-07-31,ºìÊí,10,12.0,0.20224719101123595
2016-08-01,ºìÊí,9,9.0,0.1647940074906367
2016-08-02,ºìÊí,5,7.0,0.1198501872659176
2016-08-03,ºìÊí,12,12.0,0.0749063670411985
2016-08-04,ºìÊí,10,10.0,0.15355805243445692
2016-08-05,ºìÊí,12,12.0,0.1348314606741573
2016-08-06,ºìÊí,13,13.0,0.149812734082397
2016-08-07,ºìÊí,13,13.0,0.22033898305084745
2016-08-08,ºìÊí,8,8.0,0.1016949152542373
2016-08-09,ºìÊí,12,12.0,0.1016949152542373
2016-08-10,ºìÊí,6,6.0,0.09745762711864407
2016-08-11,ºìÊí,7,7.0,0.11864406779661017
2016-08-12,ºìÊí,7,7.0,0.17372881355932204
2016-08-13,ºìÊí,12,12.0,0.1864406779661017
2016-08-14,ºìÊí,21,13.75,0.16
2016-08-15,ºìÊí,10,10.0,0.12
2016-08-16,ºìÊí,6,6.0,0.09333333333333334
2016-08-17,ºìÊí,17,12.0,0.16
2016-08-18,ºìÊí,6,6.0,0.13333333333333333
2016-08-19,ºìÊí,7,7.0,0.16
2016-08-20,ºìÊí,16,13.75,0.17333333333333334
2016-08-21,ºìÊí,13,13.0,0.2
2016-08-22,ºìÊí,8,8.0,0.12307692307692308
2016-08-23,ºìÊí,7,7.0,0.18461538461538463
2016-08-24,ºìÊí,10,10.0,0.09230769230769231
2016-08-25,ºìÊí,14,12.0,0.1076923076923077
2016-08-26,ºìÊí,18,12.0,0.1076923076923077
2016-08-27,ºìÊí,12,12.0,0.18461538461538463
2016-08-28,ºìÊí,15,15.0,0.20072992700729927
2016-08-29,ºìÊí,6,6.0,0.145985401459854
2016-08-30,ºìÊí,8,8.0,0.08759124087591241
2016-08-31,ºìÊí,6,6.0,0.17518248175182483
2016-09-01,ºìÊí,13,13.0,0.08759124087591241
2016-09-02,ºìÊí,7,7.0,0.10218978102189781
2016-09-03,ºìÊí,16,16.0,0.20072992700729927
2016-09-04,ºìÊí,18,16.5,0.17567567567567569
2016-09-05,ºìÊí,8,8.0,0.10810810810810811
2016-09-06,ºìÊí,5,5.0,0.0945945945945946
2016-09-07,ºìÊí,6,6.0,0.13513513513513514
2016-09-08,ºìÊí,9,9.0,0.16216216216216217
2016-09-09,ºìÊí,13,13.0,0.16216216216216217
2016-09-10,ºìÊí,9,13.25,0.16216216216216217
2016-09-11,ºìÊí,14,14.0,0.2112676056338028
2016-09-12,ºìÊí,4,4.0,0.08450704225352113
2016-09-13,ºìÊí,12,12.0,0.11267605633802817
2016-09-14,ºìÊí,18,13.0,0.08450704225352113
2016-09-15,ºìÊí,21,13.0,0.18309859154929578
2016-09-16,ºìÊí,16,13.0,0.09859154929577464
2016-09-17,ºìÊí,15,15.0,0.22535211267605634
2016-09-18,ºìÊí,11,13.25,0.2332155477031802
2016-09-19,ºìÊí,6,6.0,0.11307420494699646
2016-09-20,ºìÊí,9,9.0,0.0706713780918728
2016-09-21,ºìÊí,5,5.0,0.08480565371024736
2016-09-22,ºìÊí,10,10.0,0.127208480565371
2016-09-23,ºìÊí,16,13.0,0.18374558303886926
2016-09-24,ºìÊí,18,16.5,0.1872791519434629
2016-09-25,ºìÊí,18,18.0,0.16666666666666666
2016-09-26,ºìÊí,9,9.0,0.047619047619047616
2016-09-27,ºìÊí,14,14.0,0.14285714285714285
2016-09-28,ºìÊí,15,15.0,0.15476190476190477
2016-09-29,ºìÊí,11,11.0,0.15476190476190477
2016-09-30,ºìÊí,14,14.0,0.15476190476190477
2016-10-01,ºìÊí,14,14.0,0.17857142857142858
2016-10-02,ºìÊí,8,14.5,0.18213058419243985
2016-10-03,ºìÊí,18,14.0,0.08247422680412371
2016-10-04,ºìÊí,7,14.5,0.12371134020618557
2016-10-05,ºìÊí,12,14.5,0.06872852233676977
2016-10-06,ºìÊí,21,14.0,0.13745704467353953
2016-10-07,ºìÊí,14,14.0,0.17869415807560138
2016-10-08,ºìÊí,12,12.0,0.2268041237113402
2016-10-09,ºìÊí,8,11.0,0.18947368421052632
2016-10-10,ºìÊí,13,13.0,0.09473684210526316
2016-10-11,ºìÊí,8,8.0,0.14736842105263157
2016-10-12,ºìÊí,10,10.0,0.15789473684210525
2016-10-13,ºìÊí,6,8.75,0.11578947368421053
2016-10-14,ºìÊí,14,14.0,0.14736842105263157
2016-10-15,ºìÊí,19,19.0,0.14736842105263157
2016-10-16,ºìÊí,25,20.5,0.14871794871794872
2016-10-17,ºìÊí,11,11.0,0.14358974358974358
2016-10-18,ºìÊí,6,8.75,0.14871794871794872
2016-10-19,ºìÊí,6,8.75,0.14871794871794872
2016-10-20,ºìÊí,11,11.0,0.14358974358974358
2016-10-21,ºìÊí,9,9.0,0.14358974358974358
2016-10-22,ºìÊí,28,20.5,0.12307692307692308
2016-10-23,ºìÊí,23,23.0,0.13134328358208955
2016-10-24,ºìÊí,10,10.0,0.15522388059701492
2016-10-25,ºìÊí,11,11.0,0.0955223880597015
2016-10-26,ºìÊí,11,11.0,0.11940298507462686
2016-10-27,ºìÊí,13,13.0,0.1044776119402985
2016-10-28,ºìÊí,18,14.0,0.16716417910447762
2016-10-29,ºìÊí,19,19.0,0.22686567164179106
2016-10-30,ºìÊí,17,17.0,0.22905027932960895
2016-10-31,ºìÊí,14,14.0,0.12290502793296089
2016-11-01,ºìÊí,9,9.0,0.09776536312849161
2016-11-02,ºìÊí,14,14.0,0.09776536312849161
2016-11-03,ºìÊí,13,13.0,0.12290502793296089
2016-11-04,ºìÊí,14,14.0,0.1005586592178771
2016-11-05,ºìÊí,18,18.0,0.22905027932960895
2016-11-06,ºìÊí,22,22.0,0.22772277227722773
2016-11-07,ºìÊí,7,10.0,0.09900990099009901
2016-11-08,ºìÊí,10,10.0,0.10891089108910891
2016-11-09,ºìÊí,8,10.0,0.10891089108910891
2016-11-10,ºìÊí,17,14.0,0.12871287128712872
2016-11-11,ºìÊí,19,14.0,0.13861386138613863
2016-11-12,ºìÊí,19,19.0,0.18811881188118812
2016-11-13,ºìÊí,16,17.75,0.1717171717171717
2016-11-14,ºìÊí,12,12.0,0.1414141414141414
2016-11-15,ºìÊí,10,10.0,0.09090909090909091
2016-11-16,ºìÊí,16,14.0,0.1414141414141414
2016-11-17,ºìÊí,13,13.0,0.13131313131313133
2016-11-18,ºìÊí,11,11.0,0.1414141414141414
2016-11-19,ºìÊí,24,22.25,0.18181818181818182
2016-11-20,ºìÊí,17,17.0,0.2222222222222222
2016-11-21,ºìÊí,14,14.0,0.10101010101010101
2016-11-22,ºìÊí,9,9.0,0.10101010101010101
2016-11-23,ºìÊí,16,16.0,0.10101010101010101
2016-11-24,ºìÊí,17,17.0,0.1414141414141414
2016-11-25,ºìÊí,16,16.0,0.1414141414141414
2016-11-26,ºìÊí,21,21.0,0.1919191919191919
2016-11-27,ºìÊí,15,16.75,0.1775
2016-11-28,ºìÊí,18,18.0,0.12
2016-11-29,ºìÊí,3,8.75,0.1
2016-11-30,ºìÊí,9,9.0,0.14
2016-12-01,ºìÊí,8,8.0,0.13
2016-12-02,ºìÊí,24,16.0,0.11
2016-12-03,ºìÊí,19,19.0,0.2225
2016-12-04,ºìÊí,16,16.0,0.15454545454545454
2016-12-05,ºìÊí,11,11.0,0.12727272727272726
2016-12-06,ºìÊí,7,7.0,0.08181818181818182
2016-12-07,ºìÊí,11,11.0,0.14545454545454545
2016-12-08,ºìÊí,8,8.0,0.15454545454545454
2016-12-09,ºìÊí,14,14.0,0.14545454545454545
2016-12-10,ºìÊí,24,21.5,0.19090909090909092
2016-12-11,ºìÊí,23,21.5,0.17539267015706805
2016-12-12,ºìÊí,8,8.0,0.18848167539267016
2016-12-13,ºìÊí,12,12.0,0.09162303664921466
2016-12-14,ºìÊí,21,16.0,0.09424083769633508
2016-12-15,ºìÊí,12,12.0,0.08376963350785341
2016-12-16,ºìÊí,12,12.0,0.16753926701570682
2016-12-17,ºìÊí,19,19.0,0.19895287958115182
2016-12-18,ºìÊí,19,19.0,0.1807909604519774
2016-12-19,ºìÊí,7,12.0,0.12429378531073447
2016-12-20,ºìÊí,16,16.0,0.07909604519774012
2016-12-21,ºìÊí,8,12.0,0.12429378531073447
2016-12-22,ºìÊí,12,12.0,0.0903954802259887
2016-12-23,ºìÊí,17,17.0,0.15819209039548024
2016-12-24,ºìÊí,37,27.25,0.24293785310734464
2016-12-25,ºìÊí,18,18.0,0.21393034825870647
2016-12-26,ºìÊí,15,15.0,0.07960199004975124
2016-12-27,ºìÊí,16,16.0,0.11940298507462686
2016-12-28,ºìÊí,10,12.0,0.15920398009950248
2016-12-29,ºìÊí,16,16.0,0.11940298507462686
2016-12-30,ºìÊí,32,18.25,0.11940298507462686
2016-12-31,ºìÊí,40,20.0,0.1890547263681592
2017-01-01,ºìÊí,24,20.0,0.1648590021691974
2017-01-02,ºìÊí,19,19.0,0.10412147505422993
2017-01-03,ºìÊí,12,12.0,0.13882863340563992
2017-01-04,ºìÊí,16,16.0,0.10412147505422993
2017-01-05,ºìÊí,12,12.0,0.10412147505422993
2017-01-06,ºìÊí,27,18.25,0.1475054229934924
2017-01-07,ºìÊí,21,21.0,0.23644251626898047
2017-01-08,ºìÊí,16,18.75,0.1561822125813449
2017-01-09,ºìÊí,7,12.0,0.1301518438177874
2017-01-10,ºìÊí,27,18.25,0.13882863340563992
2017-01-11,ºìÊí,13,13.0,0.10412147505422993
2017-01-12,ºìÊí,22,18.25,0.13882863340563992
2017-01-13,ºìÊí,18,18.0,0.15835140997830802
2017-01-14,ºìÊí,24,24.0,0.1735357917570499
2017-01-15,ºìÊí,19,19.0,0.16913319238900634
2017-01-16,ºìÊí,16,16.0,0.160676532769556
2017-01-17,ºìÊí,22,19.5,0.1014799154334038
2017-01-18,ºìÊí,21,21.0,0.13530655391120508
2017-01-19,ºìÊí,16,16.0,0.1014799154334038
2017-01-20,ºìÊí,31,19.5,0.1543340380549683
2017-01-21,ºìÊí,18,18.0,0.17758985200845667
2017-01-22,ºìÊí,20,20.0,0.15337423312883436
2017-01-23,ºìÊí,21,21.0,0.09815950920245399
2017-01-24,ºìÊí,26,19.5,0.1492842535787321
2017-01-25,ºìÊí,12,12.0,0.10633946830265849
2017-01-26,ºìÊí,8,11.5,0.1492842535787321
2017-01-29,ºìÊí,14,14.0,0.147239263803681
2017-01-30,ºìÊí,18,18.0,0.19631901840490798
2017-01-31,ºìÊí,18,18.0,0.14728682170542637
2017-02-01,ºìÊí,17,17.0,0.12403100775193798
2017-02-02,ºìÊí,10,14.5,0.1511627906976744
2017-02-03,ºìÊí,10,10.0,0.16279069767441862
2017-02-04,ºìÊí,6,13.0,0.12403100775193798
2017-02-05,ºìÊí,10,13.0,0.1511627906976744
2017-02-06,ºìÊí,19,19.0,0.13953488372093023
2017-02-07,ºìÊí,4,11.5,0.1724137931034483
2017-02-08,ºìÊí,12,12.0,0.1810344827586207
2017-02-09,ºìÊí,18,18.0,0.16810344827586207
2017-02-10,ºìÊí,15,15.0,0.10344827586206896
2017-02-11,ºìÊí,24,20.0,0.09913793103448276
2017-02-12,ºìÊí,20,20.0,0.1206896551724138
2017-02-13,ºìÊí,6,11.5,0.15517241379310345
2017-02-14,ºìÊí,16,16.0,0.1722488038277512
2017-02-15,ºìÊí,9,9.0,0.16267942583732056
2017-02-16,ºìÊí,11,11.0,0.13875598086124402
2017-02-17,ºìÊí,17,14.5,0.09569377990430622
2017-02-18,ºìÊí,15,15.0,0.12440191387559808
2017-02-19,ºìÊí,15,15.0,0.12440191387559808
2017-02-20,ºìÊí,11,11.0,0.18181818181818182
2017-02-21,ºìÊí,13,13.0,0.10648148148148148
2017-02-22,ºìÊí,9,9.0,0.1111111111111111
2017-02-23,ºìÊí,22,14.5,0.16666666666666666
2017-02-24,ºìÊí,17,14.5,0.1388888888888889
2017-02-25,ºìÊí,15,15.0,0.18518518518518517
2017-02-26,ºìÊí,21,15.0,0.18518518518518517
2017-02-27,ºìÊí,6,6.0,0.10648148148148148
2017-02-28,ºìÊí,14,14.0,0.17486338797814208
2017-03-01,ºìÊí,8,8.0,0.09836065573770492
2017-03-02,ºìÊí,7,7.0,0.12021857923497267
2017-03-03,ºìÊí,10,10.0,0.15846994535519127
2017-03-04,ºìÊí,14,14.0,0.16393442622950818
2017-03-05,ºìÊí,14,14.0,0.16393442622950818
2017-03-06,ºìÊí,11,11.0,0.12021857923497267
2017-03-07,ºìÊí,7,7.0,0.14942528735632185
2017-03-08,ºìÊí,20,14.5,0.10344827586206896
2017-03-09,ºìÊí,7,7.0,0.16666666666666666
2017-03-10,ºìÊí,7,7.0,0.16666666666666666
2017-03-11,ºìÊí,12,13.5,0.1724137931034483
2017-03-12,ºìÊí,12,13.5,0.1724137931034483
2017-03-13,ºìÊí,8,8.0,0.06896551724137931
2017-03-14,ºìÊí,11,11.0,0.1794871794871795
2017-03-15,ºìÊí,14,14.0,0.10256410256410256
2017-03-16,ºìÊí,14,14.0,0.08974358974358974
2017-03-17,ºìÊí,17,17.0,0.1282051282051282
2017-03-18,ºìÊí,10,13.0,0.1794871794871795
2017-03-19,ºìÊí,18,18.0,0.1794871794871795
2017-03-20,ºìÊí,15,15.0,0.14102564102564102
2017-03-21,ºìÊí,9,11.0,0.09929078014184398
2017-03-22,ºìÊí,16,16.0,0.20567375886524822
2017-03-23,ºìÊí,16,16.0,0.09929078014184398
2017-03-24,ºìÊí,17,17.0,0.09929078014184398
2017-03-25,ºìÊí,29,21.25,0.19148936170212766
