STAT_DATE,XMMC,CMSL,CMSL_outlier,day_of_week,holiday
2017-04-22,Œ˜ Ω≈£»‚ª¨,10,10.0,5,1.0
2017-04-23,Œ˜ Ω≈£»‚ª¨,12,12.0,6,1.0
2017-04-24,Œ˜ Ω≈£»‚ª¨,6,8.0,0,0.0
2017-04-25,Œ˜ Ω≈£»‚ª¨,7,7.0,1,0.0
2017-04-26,Œ˜ Ω≈£»‚ª¨,9,9.0,2,0.0
2017-04-27,Œ˜ Ω≈£»‚ª¨,13,13.0,3,0.0
2017-04-28,Œ˜ Ω≈£»‚ª¨,10,10.0,4,0.0
2017-04-29,Œ˜ Ω≈£»‚ª¨,11,15.5,5,2.0
2017-04-30,Œ˜ Ω≈£»‚ª¨,18,15.75,6,2.0
2017-05-01,Œ˜ Ω≈£»‚ª¨,20,13.0,0,2.0
2017-05-02,Œ˜ Ω≈£»‚ª¨,8,8.0,1,0.0
2017-05-03,Œ˜ Ω≈£»‚ª¨,8,8.0,2,0.0
2017-05-04,Œ˜ Ω≈£»‚ª¨,9,9.0,3,0.0
2017-05-05,Œ˜ Ω≈£»‚ª¨,14,14.0,4,0.0
2017-05-06,Œ˜ Ω≈£»‚ª¨,18,15.75,5,1.0
2017-05-07,Œ˜ Ω≈£»‚ª¨,15,15.0,6,1.0
2017-05-08,Œ˜ Ω≈£»‚ª¨,5,8.0,0,0.0
2017-05-09,Œ˜ Ω≈£»‚ª¨,3,5.75,1,0.0
2017-05-10,Œ˜ Ω≈£»‚ª¨,6,6.0,2,0.0
2017-05-11,Œ˜ Ω≈£»‚ª¨,9,9.0,3,0.0
2017-05-12,Œ˜ Ω≈£»‚ª¨,9,9.0,4,0.0
2017-05-13,Œ˜ Ω≈£»‚ª¨,22,18.0,5,1.0
2017-05-14,Œ˜ Ω≈£»‚ª¨,21,18.0,6,1.0
2017-05-15,Œ˜ Ω≈£»‚ª¨,8,8.0,0,0.0
2017-05-16,Œ˜ Ω≈£»‚ª¨,1,5.75,1,0.0
2017-05-17,Œ˜ Ω≈£»‚ª¨,7,7.0,2,0.0
2017-05-18,Œ˜ Ω≈£»‚ª¨,4,5.75,3,0.0
2017-05-19,Œ˜ Ω≈£»‚ª¨,8,8.0,4,0.0
2017-05-20,Œ˜ Ω≈£»‚ª¨,16,16.0,5,1.0
2017-05-21,Œ˜ Ω≈£»‚ª¨,17,17.0,6,1.0
2017-05-22,Œ˜ Ω≈£»‚ª¨,7,7.0,0,0.0
2017-05-23,Œ˜ Ω≈£»‚ª¨,10,10.0,1,0.0
2017-05-24,Œ˜ Ω≈£»‚ª¨,10,10.0,2,0.0
2017-05-25,Œ˜ Ω≈£»‚ª¨,2,5.75,3,0.0
2017-05-26,Œ˜ Ω≈£»‚ª¨,12,10.0,4,0.0
2017-05-27,Œ˜ Ω≈£»‚ª¨,7,12.75,5,0.0
2017-05-28,Œ˜ Ω≈£»‚ª¨,14,14.0,6,2.0
2017-05-29,Œ˜ Ω≈£»‚ª¨,13,10.0,0,2.0
2017-05-30,Œ˜ Ω≈£»‚ª¨,14,10.0,1,2.0
2017-05-31,Œ˜ Ω≈£»‚ª¨,6,6.0,2,0.0
2017-06-01,Œ˜ Ω≈£»‚ª¨,10,10.0,3,0.0
2017-06-02,Œ˜ Ω≈£»‚ª¨,11,11.0,4,0.0
2017-06-03,Œ˜ Ω≈£»‚ª¨,14,14.0,5,1.0
2017-06-04,Œ˜ Ω≈£»‚ª¨,9,12.75,6,1.0
2017-06-05,Œ˜ Ω≈£»‚ª¨,5,5.0,0,0.0
2017-06-06,Œ˜ Ω≈£»‚ª¨,14,14.0,1,0.0
2017-06-07,Œ˜ Ω≈£»‚ª¨,5,9.0,2,0.0
2017-06-08,Œ˜ Ω≈£»‚ª¨,8,8.0,3,0.0
2017-06-09,Œ˜ Ω≈£»‚ª¨,17,14.25,4,0.0
2017-06-10,Œ˜ Ω≈£»‚ª¨,17,17.0,5,1.0
2017-06-11,Œ˜ Ω≈£»‚ª¨,10,14.25,6,1.0
2017-06-12,Œ˜ Ω≈£»‚ª¨,16,14.25,0,0.0
2017-06-13,Œ˜ Ω≈£»‚ª¨,9,9.0,1,0.0
2017-06-14,Œ˜ Ω≈£»‚ª¨,10,10.0,2,0.0
2017-06-15,Œ˜ Ω≈£»‚ª¨,6,9.0,3,0.0
2017-06-16,Œ˜ Ω≈£»‚ª¨,10,10.0,4,0.0
2017-06-17,Œ˜ Ω≈£»‚ª¨,18,18.0,5,1.0
2017-06-18,Œ˜ Ω≈£»‚ª¨,12,14.25,6,1.0
2017-06-19,Œ˜ Ω≈£»‚ª¨,13,13.0,0,0.0
2017-06-20,Œ˜ Ω≈£»‚ª¨,6,9.0,1,0.0
2017-06-21,Œ˜ Ω≈£»‚ª¨,15,15.0,2,0.0
2017-06-22,Œ˜ Ω≈£»‚ª¨,11,11.0,3,0.0
2017-06-23,Œ˜ Ω≈£»‚ª¨,11,11.0,4,0.0
2017-06-24,Œ˜ Ω≈£»‚ª¨,25,18.0,5,1.0
2017-06-25,Œ˜ Ω≈£»‚ª¨,18,18.0,6,1.0
2017-06-26,Œ˜ Ω≈£»‚ª¨,17,14.25,0,0.0
2017-06-27,Œ˜ Ω≈£»‚ª¨,9,9.0,1,0.0
2017-06-28,Œ˜ Ω≈£»‚ª¨,10,10.0,2,0.0
2017-06-29,Œ˜ Ω≈£»‚ª¨,11,11.0,3,0.0
2017-06-30,Œ˜ Ω≈£»‚ª¨,17,14.25,4,0.0
2017-07-01,Œ˜ Ω≈£»‚ª¨,18,18.0,5,1.0
2017-07-02,Œ˜ Ω≈£»‚ª¨,15,15.0,6,1.0
2017-07-03,Œ˜ Ω≈£»‚ª¨,13,13.0,0,0.0
2017-07-04,Œ˜ Ω≈£»‚ª¨,5,8.0,1,0.0
2017-07-05,Œ˜ Ω≈£»‚ª¨,10,10.0,2,0.0
2017-07-06,Œ˜ Ω≈£»‚ª¨,13,13.0,3,0.0
2017-07-07,Œ˜ Ω≈£»‚ª¨,8,8.0,4,0.0
2017-07-08,Œ˜ Ω≈£»‚ª¨,10,12.25,5,1.0
2017-07-09,Œ˜ Ω≈£»‚ª¨,14,14.0,6,1.0
2017-07-10,Œ˜ Ω≈£»‚ª¨,6,8.0,0,0.0
2017-07-11,Œ˜ Ω≈£»‚ª¨,9,9.0,1,0.0
2017-07-12,Œ˜ Ω≈£»‚ª¨,8,8.0,2,0.0
2017-07-13,Œ˜ Ω≈£»‚ª¨,11,11.0,3,0.0
2017-07-14,Œ˜ Ω≈£»‚ª¨,11,11.0,4,0.0
2017-07-15,Œ˜ Ω≈£»‚ª¨,14,14.0,5,1.0
2017-07-16,Œ˜ Ω≈£»‚ª¨,16,14.25,6,1.0
2017-07-17,Œ˜ Ω≈£»‚ª¨,8,8.0,0,0.0
2017-07-18,Œ˜ Ω≈£»‚ª¨,15,12.25,1,0.0
2017-07-19,Œ˜ Ω≈£»‚ª¨,7,7.0,2,0.0
2017-07-20,Œ˜ Ω≈£»‚ª¨,12,12.0,3,0.0
2017-07-21,Œ˜ Ω≈£»‚ª¨,17,12.25,4,0.0
2017-07-22,Œ˜ Ω≈£»‚ª¨,15,14.25,5,1.0
2017-07-23,Œ˜ Ω≈£»‚ª¨,14,14.0,6,1.0
2017-07-24,Œ˜ Ω≈£»‚ª¨,4,8.0,0,0.0
2017-07-25,Œ˜ Ω≈£»‚ª¨,11,11.0,1,0.0
2017-07-26,Œ˜ Ω≈£»‚ª¨,16,12.25,2,0.0
2017-07-27,Œ˜ Ω≈£»‚ª¨,10,10.0,3,0.0
2017-07-28,Œ˜ Ω≈£»‚ª¨,18,12.25,4,0.0
2017-07-29,Œ˜ Ω≈£»‚ª¨,10,12.25,5,1.0
2017-07-30,Œ˜ Ω≈£»‚ª¨,13,13.0,6,1.0
2017-07-31,Œ˜ Ω≈£»‚ª¨,11,11.0,0,0.0
2017-08-01,Œ˜ Ω≈£»‚ª¨,9,9.0,1,0.0
2017-08-02,Œ˜ Ω≈£»‚ª¨,4,8.5,2,0.0
2017-08-03,Œ˜ Ω≈£»‚ª¨,7,8.5,3,0.0
2017-08-04,Œ˜ Ω≈£»‚ª¨,11,11.0,4,0.0
2017-08-05,Œ˜ Ω≈£»‚ª¨,18,16.0,5,1.0
2017-08-06,Œ˜ Ω≈£»‚ª¨,13,13.0,6,1.0
2017-08-07,Œ˜ Ω≈£»‚ª¨,6,8.5,0,0.0
2017-08-08,Œ˜ Ω≈£»‚ª¨,7,8.5,1,0.0
2017-08-09,Œ˜ Ω≈£»‚ª¨,11,11.0,2,0.0
2017-08-10,Œ˜ Ω≈£»‚ª¨,15,13.0,3,0.0
2017-08-11,Œ˜ Ω≈£»‚ª¨,11,11.0,4,0.0
2017-08-12,Œ˜ Ω≈£»‚ª¨,16,16.0,5,1.0
2017-08-13,Œ˜ Ω≈£»‚ª¨,15,15.0,6,1.0
2017-08-14,Œ˜ Ω≈£»‚ª¨,9,9.0,0,0.0
2017-08-15,Œ˜ Ω≈£»‚ª¨,7,8.5,1,0.0
2017-08-16,Œ˜ Ω≈£»‚ª¨,10,10.0,2,0.0
2017-08-17,Œ˜ Ω≈£»‚ª¨,13,13.0,3,0.0
2017-08-18,Œ˜ Ω≈£»‚ª¨,13,13.0,4,0.0
2017-08-19,Œ˜ Ω≈£»‚ª¨,13,13.0,5,1.0
2017-08-20,Œ˜ Ω≈£»‚ª¨,16,16.0,6,1.0
2017-08-21,Œ˜ Ω≈£»‚ª¨,16,13.0,0,0.0
2017-08-22,Œ˜ Ω≈£»‚ª¨,13,13.0,1,0.0
2017-08-23,Œ˜ Ω≈£»‚ª¨,17,13.0,2,0.0
2017-08-24,Œ˜ Ω≈£»‚ª¨,12,12.0,3,0.0
2017-08-25,Œ˜ Ω≈£»‚ª¨,13,13.0,4,0.0
2017-08-26,Œ˜ Ω≈£»‚ª¨,8,12.0,5,1.0
2017-08-27,Œ˜ Ω≈£»‚ª¨,9,12.0,6,1.0
2017-08-28,Œ˜ Ω≈£»‚ª¨,11,11.0,0,0.0
2015-05-06,∂π∏Ø,19,16.25,2,0.0
2015-05-07,∂π∏Ø,11,11.0,3,0.0
2015-05-08,∂π∏Ø,16,16.0,4,0.0
2015-05-09,∂π∏Ø,25,22.25,5,1.0
2015-05-10,∂π∏Ø,20,20.0,6,1.0
2015-05-11,∂π∏Ø,17,17.0,0,0.0
2015-05-12,∂π∏Ø,13,13.0,1,0.0
2015-05-13,∂π∏Ø,10,10.0,2,0.0
2015-05-14,∂π∏Ø,19,16.25,3,0.0
2015-05-15,∂π∏Ø,18,18.0,4,0.0
2015-05-16,∂π∏Ø,22,22.0,5,1.0
2015-05-17,∂π∏Ø,21,21.0,6,1.0
2015-05-18,∂π∏Ø,8,10.0,0,0.0
2015-05-19,∂π∏Ø,14,14.0,1,0.0
2015-05-20,∂π∏Ø,11,11.0,2,0.0
2015-05-21,∂π∏Ø,10,10.0,3,0.0
2015-05-22,∂π∏Ø,15,15.0,4,0.0
2015-05-23,∂π∏Ø,23,23.0,5,1.0
2015-05-24,∂π∏Ø,13,16.75,6,1.0
2015-05-25,∂π∏Ø,13,13.0,0,0.0
2015-05-26,∂π∏Ø,5,10.0,1,0.0
2015-05-27,∂π∏Ø,10,10.0,2,0.0
2015-05-28,∂π∏Ø,9,9.0,3,0.0
2015-05-29,∂π∏Ø,14,14.0,4,0.0
2015-05-30,∂π∏Ø,16,16.0,5,1.0
2015-05-31,∂π∏Ø,17,17.0,6,1.0
2015-06-01,∂π∏Ø,17,17.0,0,0.0
2015-06-02,∂π∏Ø,11,11.0,1,0.0
2015-06-03,∂π∏Ø,17,17.0,2,0.0
2015-06-04,∂π∏Ø,10,10.0,3,0.0
2015-06-05,∂π∏Ø,19,17.0,4,0.0
2015-06-06,∂π∏Ø,23,23.0,5,1.0
2015-06-07,∂π∏Ø,25,25.0,6,1.0
2015-06-08,∂π∏Ø,8,10.75,0,0.0
2015-06-09,∂π∏Ø,12,12.0,1,0.0
2015-06-10,∂π∏Ø,18,18.0,2,0.0
2015-06-11,∂π∏Ø,9,9.0,3,0.0
2015-06-12,∂π∏Ø,16,16.0,4,0.0
2015-06-13,∂π∏Ø,25,25.0,5,1.0
2015-06-14,∂π∏Ø,16,21.75,6,1.0
2015-06-15,∂π∏Ø,10,10.0,0,0.0
2015-06-16,∂π∏Ø,12,12.0,1,0.0
2015-06-17,∂π∏Ø,14,14.0,2,0.0
2015-06-18,∂π∏Ø,13,13.0,3,0.0
2015-06-19,∂π∏Ø,18,18.0,4,0.0
2015-06-20,∂π∏Ø,29,25.0,5,2.0
2015-06-21,∂π∏Ø,25,25.0,6,2.0
2015-06-22,∂π∏Ø,23,17.0,0,2.0
2015-06-23,∂π∏Ø,9,9.0,1,0.0
2015-06-24,∂π∏Ø,11,11.0,2,0.0
2015-06-25,∂π∏Ø,12,12.0,3,0.0
2015-06-26,∂π∏Ø,17,17.0,4,0.0
2015-06-27,∂π∏Ø,18,21.75,5,1.0
2015-06-28,∂π∏Ø,24,24.0,6,1.0
2015-06-29,∂π∏Ø,12,12.0,0,0.0
2015-06-30,∂π∏Ø,14,14.0,1,0.0
2015-07-01,∂π∏Ø,12,14.0,2,0.0
2015-07-02,∂π∏Ø,16,16.0,3,0.0
2015-07-03,∂π∏Ø,19,19.0,4,0.0
2015-07-04,∂π∏Ø,28,25.0,5,1.0
2015-07-05,∂π∏Ø,22,22.0,6,1.0
2015-07-06,∂π∏Ø,7,14.0,0,0.0
2015-07-07,∂π∏Ø,20,20.0,1,0.0
2015-07-08,∂π∏Ø,14,14.0,2,0.0
2015-07-09,∂π∏Ø,15,15.0,3,0.0
2015-07-10,∂π∏Ø,19,19.0,4,0.0
2015-07-11,∂π∏Ø,24,24.0,5,1.0
2015-07-12,∂π∏Ø,16,19.75,6,1.0
2015-07-13,∂π∏Ø,9,14.0,0,0.0
2015-07-14,∂π∏Ø,14,14.0,1,0.0
2015-07-15,∂π∏Ø,19,19.0,2,0.0
2015-07-16,∂π∏Ø,15,15.0,3,0.0
2015-07-17,∂π∏Ø,25,19.0,4,0.0
2015-07-18,∂π∏Ø,39,25.0,5,1.0
2015-07-19,∂π∏Ø,19,19.0,6,1.0
2015-07-20,∂π∏Ø,11,14.0,0,0.0
2015-07-21,∂π∏Ø,16,16.0,1,0.0
2015-07-22,∂π∏Ø,15,15.0,2,0.0
2015-07-23,∂π∏Ø,15,15.0,3,0.0
2015-07-24,∂π∏Ø,19,19.0,4,0.0
2015-07-25,∂π∏Ø,20,20.0,5,1.0
2015-07-26,∂π∏Ø,22,22.0,6,1.0
2015-07-27,∂π∏Ø,19,19.0,0,0.0
2015-07-28,∂π∏Ø,15,15.0,1,0.0
2015-07-29,∂π∏Ø,17,17.0,2,0.0
2015-07-30,∂π∏Ø,8,11.25,3,0.0
2015-07-31,∂π∏Ø,16,16.0,4,0.0
2015-08-01,∂π∏Ø,22,22.0,5,1.0
2015-08-02,∂π∏Ø,10,16.25,6,1.0
2015-08-03,∂π∏Ø,12,12.0,0,0.0
2015-08-04,∂π∏Ø,17,17.0,1,0.0
2015-08-05,∂π∏Ø,18,18.0,2,0.0
2015-08-06,∂π∏Ø,16,16.0,3,0.0
2015-08-07,∂π∏Ø,15,15.0,4,0.0
2015-08-08,∂π∏Ø,32,21.75,5,1.0
2015-08-09,∂π∏Ø,17,17.0,6,1.0
2015-08-10,∂π∏Ø,6,11.25,0,0.0
2015-08-11,∂π∏Ø,15,15.0,1,0.0
2015-08-12,∂π∏Ø,16,16.0,2,0.0
2015-08-13,∂π∏Ø,8,11.25,3,0.0
2015-08-14,∂π∏Ø,14,14.0,4,0.0
2015-08-17,∂π∏Ø,13,13.0,0,0.0
2015-08-18,∂π∏Ø,20,16.75,1,0.0
2015-08-19,∂π∏Ø,18,18.0,2,0.0
2015-08-20,∂π∏Ø,11,11.0,3,0.0
2015-08-21,∂π∏Ø,10,10.0,4,0.0
2015-08-22,∂π∏Ø,21,21.0,5,1.0
2015-08-23,∂π∏Ø,16,16.0,6,1.0
2015-08-24,∂π∏Ø,13,13.0,0,0.0
2015-08-25,∂π∏Ø,14,14.0,1,0.0
2015-08-26,∂π∏Ø,11,11.0,2,0.0
2015-08-27,∂π∏Ø,23,16.75,3,0.0
2015-08-28,∂π∏Ø,12,12.0,4,0.0
2015-08-29,∂π∏Ø,17,17.0,5,1.0
2015-08-30,∂π∏Ø,19,19.0,6,1.0
2015-08-31,∂π∏Ø,13,13.0,0,0.0
2015-09-01,∂π∏Ø,21,21.0,1,0.0
2015-09-02,∂π∏Ø,22,22.0,2,0.0
2015-09-03,∂π∏Ø,26,21.0,3,2.0
2015-09-04,∂π∏Ø,34,31.0,4,2.0
2015-09-05,∂π∏Ø,32,26.25,5,2.0
2015-09-06,∂π∏Ø,13,18.5,6,0.0
2015-09-07,∂π∏Ø,14,14.0,0,0.0
2015-09-08,∂π∏Ø,9,13.0,1,0.0
2015-09-09,∂π∏Ø,16,16.0,2,0.0
2015-09-10,∂π∏Ø,21,21.0,3,0.0
2015-09-11,∂π∏Ø,19,19.0,4,0.0
2015-09-12,∂π∏Ø,27,27.0,5,1.0
2015-09-13,∂π∏Ø,24,24.0,6,1.0
2015-09-14,∂π∏Ø,15,15.0,0,0.0
2015-09-15,∂π∏Ø,17,17.0,1,0.0
2015-09-16,∂π∏Ø,14,14.0,2,0.0
2015-09-17,∂π∏Ø,9,13.0,3,0.0
2015-09-18,∂π∏Ø,22,22.0,4,0.0
2015-09-19,∂π∏Ø,24,24.0,5,1.0
2015-09-20,∂π∏Ø,26,26.0,6,1.0
2015-09-21,∂π∏Ø,14,14.0,0,0.0
2015-09-22,∂π∏Ø,13,13.0,1,0.0
2015-09-23,∂π∏Ø,14,14.0,2,0.0
2015-09-24,∂π∏Ø,13,13.0,3,0.0
2015-09-25,∂π∏Ø,24,18.25,4,0.0
2015-09-26,∂π∏Ø,28,28.0,5,2.0
2015-09-27,∂π∏Ø,44,31.0,6,2.0
2015-09-28,∂π∏Ø,14,14.0,0,0.0
2015-09-29,∂π∏Ø,11,14.0,1,0.0
2015-09-30,∂π∏Ø,22,18.25,2,0.0
2015-10-01,∂π∏Ø,28,18.25,3,2.0
2015-10-02,∂π∏Ø,22,18.25,4,2.0
2015-10-03,∂π∏Ø,20,22.75,5,2.0
2015-10-04,∂π∏Ø,21,21.0,6,2.0
2015-10-05,∂π∏Ø,17,22.75,0,2.0
2015-10-06,∂π∏Ø,26,18.25,1,2.0
2015-10-07,∂π∏Ø,11,22.75,2,2.0
2015-10-08,∂π∏Ø,15,15.0,3,0.0
2015-10-09,∂π∏Ø,14,14.0,4,0.0
2015-10-10,∂π∏Ø,20,20.0,5,0.0
2015-10-11,∂π∏Ø,17,20.0,6,1.0
2015-10-12,∂π∏Ø,15,15.0,0,0.0
2015-10-13,∂π∏Ø,15,15.0,1,0.0
2015-10-14,∂π∏Ø,14,14.0,2,0.0
2015-10-15,∂π∏Ø,14,14.0,3,0.0
2015-10-16,∂π∏Ø,14,14.0,4,0.0
2015-10-17,∂π∏Ø,22,22.0,5,1.0
2015-10-18,∂π∏Ø,26,26.0,6,1.0
2015-10-19,∂π∏Ø,15,15.0,0,0.0
2015-10-20,∂π∏Ø,14,14.0,1,0.0
2015-10-21,∂π∏Ø,14,14.0,2,0.0
2015-10-22,∂π∏Ø,16,16.0,3,0.0
2015-10-23,∂π∏Ø,20,20.0,4,0.0
2015-10-24,∂π∏Ø,28,28.0,5,1.0
2015-10-25,∂π∏Ø,29,29.0,6,1.0
2015-10-26,∂π∏Ø,17,17.0,0,0.0
2015-10-27,∂π∏Ø,17,17.0,1,0.0
2015-10-28,∂π∏Ø,17,17.0,2,0.0
2015-10-29,∂π∏Ø,32,22.5,3,0.0
2015-10-30,∂π∏Ø,17,17.0,4,0.0
2015-10-31,∂π∏Ø,44,29.5,5,1.0
2015-11-01,∂π∏Ø,28,28.0,6,1.0
2015-11-02,∂π∏Ø,17,17.0,0,0.0
2015-11-03,∂π∏Ø,16,16.0,1,0.0
2015-11-04,∂π∏Ø,18,18.0,2,0.0
2015-11-05,∂π∏Ø,27,22.5,3,0.0
2015-11-06,∂π∏Ø,44,22.5,4,0.0
2015-11-07,∂π∏Ø,31,29.5,5,1.0
2015-11-08,∂π∏Ø,24,27.0,6,1.0
2015-11-09,∂π∏Ø,22,22.0,0,0.0
2015-11-10,∂π∏Ø,24,24.0,1,0.0
2015-11-11,∂π∏Ø,14,16.75,2,0.0
2015-11-12,∂π∏Ø,17,17.0,3,0.0
2015-11-13,∂π∏Ø,26,22.5,4,0.0
2015-11-14,∂π∏Ø,28,28.0,5,1.0
2015-11-15,∂π∏Ø,23,27.0,6,1.0
2015-11-16,∂π∏Ø,13,16.75,0,0.0
2015-11-17,∂π∏Ø,15,16.75,1,0.0
2015-11-18,∂π∏Ø,21,21.0,2,0.0
2015-11-19,∂π∏Ø,10,16.75,3,0.0
2015-11-20,∂π∏Ø,24,24.0,4,0.0
2015-11-21,∂π∏Ø,29,29.0,5,1.0
2015-11-22,∂π∏Ø,30,30.0,6,1.0
2015-11-23,∂π∏Ø,16,16.0,0,0.0
2015-11-24,∂π∏Ø,25,25.0,1,0.0
2015-11-25,∂π∏Ø,19,19.0,2,0.0
2015-11-26,∂π∏Ø,11,11.0,3,0.0
2015-11-27,∂π∏Ø,21,21.0,4,0.0
2015-11-28,∂π∏Ø,38,35.0,5,1.0
2015-11-29,∂π∏Ø,30,30.0,6,1.0
2015-11-30,∂π∏Ø,17,17.0,0,0.0
2015-12-01,∂π∏Ø,12,12.0,1,0.0
2015-12-02,∂π∏Ø,24,24.0,2,0.0
2015-12-03,∂π∏Ø,11,11.0,3,0.0
2015-12-04,∂π∏Ø,32,24.0,4,0.0
2015-12-05,∂π∏Ø,22,29.0,5,1.0
2015-12-06,∂π∏Ø,34,34.0,6,1.0
2015-12-07,∂π∏Ø,13,13.0,0,0.0
2015-12-08,∂π∏Ø,14,14.0,1,0.0
2015-12-09,∂π∏Ø,12,12.0,2,0.0
2015-12-10,∂π∏Ø,16,16.0,3,0.0
2015-12-11,∂π∏Ø,24,24.0,4,0.0
2015-12-12,∂π∏Ø,29,29.0,5,1.0
2015-12-13,∂π∏Ø,42,35.0,6,1.0
2015-12-14,∂π∏Ø,26,26.0,0,0.0
2015-12-15,∂π∏Ø,38,24.0,1,0.0
2015-12-16,∂π∏Ø,15,15.0,2,0.0
2015-12-17,∂π∏Ø,13,13.0,3,0.0
2015-12-18,∂π∏Ø,29,29.0,4,0.0
2015-12-19,∂π∏Ø,28,28.0,5,1.0
2015-12-20,∂π∏Ø,13,20.75,6,1.0
2015-12-21,∂π∏Ø,17,17.0,0,0.0
2015-12-22,∂π∏Ø,14,14.0,1,0.0
2015-12-23,∂π∏Ø,19,19.0,2,0.0
2015-12-24,∂π∏Ø,22,22.0,3,0.0
2015-12-25,∂π∏Ø,30,30.0,4,0.0
2015-12-26,∂π∏Ø,22,22.0,5,1.0
2015-12-27,∂π∏Ø,17,20.75,6,1.0
2015-12-28,∂π∏Ø,22,22.0,0,0.0
2015-12-29,∂π∏Ø,17,17.0,1,0.0
2015-12-30,∂π∏Ø,32,32.0,2,0.0
2015-12-31,∂π∏Ø,40,29.25,3,0.0
2016-01-01,∂π∏Ø,40,31.0,4,2.0
2016-01-02,∂π∏Ø,38,31.0,5,2.0
2016-01-03,∂π∏Ø,25,25.0,6,2.0
2016-01-04,∂π∏Ø,12,12.0,0,0.0
2016-01-05,∂π∏Ø,8,14.0,1,0.0
2016-01-06,∂π∏Ø,14,14.0,2,0.0
2016-01-07,∂π∏Ø,13,13.0,3,0.0
2016-01-08,∂π∏Ø,30,30.0,4,0.0
2016-01-09,∂π∏Ø,28,28.0,5,1.0
2016-01-10,∂π∏Ø,22,22.0,6,1.0
2016-01-11,∂π∏Ø,13,13.0,0,0.0
2016-01-12,∂π∏Ø,14,14.0,1,0.0
2016-01-13,∂π∏Ø,22,22.0,2,0.0
2016-01-14,∂π∏Ø,17,17.0,3,0.0
2016-01-15,∂π∏Ø,25,25.0,4,0.0
2016-01-16,∂π∏Ø,26,26.0,5,1.0
2016-01-17,∂π∏Ø,14,18.75,6,1.0
2016-01-18,∂π∏Ø,12,22.5,0,0.0
2016-01-19,∂π∏Ø,11,22.5,1,0.0
2016-01-20,∂π∏Ø,23,23.0,2,0.0
2016-01-21,∂π∏Ø,14,22.5,3,0.0
2016-01-22,∂π∏Ø,32,28.25,4,0.0
2016-01-23,∂π∏Ø,39,29.25,5,1.0
2016-01-24,∂π∏Ø,25,25.0,6,1.0
2016-01-25,∂π∏Ø,24,24.0,0,0.0
2016-01-26,∂π∏Ø,46,28.25,1,0.0
2016-01-27,∂π∏Ø,18,22.5,2,0.0
2016-01-28,∂π∏Ø,31,28.25,3,0.0
2016-01-29,∂π∏Ø,25,25.0,4,0.0
2016-01-30,∂π∏Ø,43,29.25,5,1.0
2016-01-31,∂π∏Ø,19,19.0,6,1.0
2016-02-01,∂π∏Ø,23,23.0,0,0.0
2016-02-02,∂π∏Ø,30,28.25,1,0.0
2016-02-03,∂π∏Ø,28,28.0,2,0.0
2016-02-04,∂π∏Ø,27,27.0,3,0.0
2016-02-05,∂π∏Ø,24,24.0,4,0.0
2016-02-06,∂π∏Ø,18,18.0,5,0.0
2016-02-09,∂π∏Ø,29,29.0,1,2.0
2016-02-10,∂π∏Ø,28,28.0,2,2.0
2016-02-11,∂π∏Ø,26,26.0,3,2.0
2016-02-12,∂π∏Ø,21,21.0,4,2.0
2016-02-13,∂π∏Ø,19,22.75,5,2.0
2016-02-14,∂π∏Ø,23,23.0,6,0.0
2016-02-15,∂π∏Ø,12,12.0,0,0.0
2016-02-16,∂π∏Ø,11,11.0,1,0.0
2016-02-17,∂π∏Ø,17,17.0,2,0.0
2016-02-18,∂π∏Ø,22,19.0,3,0.0
2016-02-19,∂π∏Ø,13,13.0,4,0.0
2016-02-20,∂π∏Ø,23,23.0,5,1.0
2016-02-21,∂π∏Ø,20,20.0,6,1.0
2016-02-22,∂π∏Ø,25,19.0,0,0.0
2016-02-23,∂π∏Ø,7,12.0,1,0.0
2016-02-24,∂π∏Ø,19,19.0,2,0.0
2016-02-25,∂π∏Ø,12,12.0,3,0.0
2016-02-26,∂π∏Ø,24,19.0,4,0.0
2016-02-27,∂π∏Ø,33,25.5,5,1.0
2016-02-28,∂π∏Ø,30,25.5,6,1.0
2016-02-29,∂π∏Ø,16,16.0,0,0.0
2016-03-01,∂π∏Ø,18,18.0,1,0.0
2016-03-02,∂π∏Ø,12,12.0,2,0.0
2016-03-03,∂π∏Ø,13,13.0,3,0.0
2016-03-04,∂π∏Ø,18,18.0,4,0.0
2016-03-05,∂π∏Ø,24,24.0,5,1.0
2016-03-06,∂π∏Ø,16,19.5,6,1.0
2016-03-07,∂π∏Ø,18,18.0,0,0.0
2016-03-08,∂π∏Ø,19,19.0,1,0.0
2016-03-09,∂π∏Ø,19,19.0,2,0.0
2016-03-10,∂π∏Ø,16,16.0,3,0.0
2016-03-11,∂π∏Ø,11,11.0,4,0.0
2016-03-12,∂π∏Ø,18,18.0,5,1.0
2016-03-13,∂π∏Ø,16,16.0,6,1.0
2016-03-14,∂π∏Ø,10,10.0,0,0.0
2016-03-15,∂π∏Ø,14,14.0,1,0.0
2016-03-16,∂π∏Ø,10,10.0,2,0.0
2016-03-17,∂π∏Ø,10,10.0,3,0.0
2016-03-18,∂π∏Ø,22,14.0,4,0.0
2016-03-19,∂π∏Ø,17,17.0,5,1.0
2016-03-20,∂π∏Ø,15,15.0,6,1.0
2016-03-21,∂π∏Ø,14,14.0,0,0.0
2016-03-22,∂π∏Ø,11,11.0,1,0.0
2016-03-23,∂π∏Ø,8,10.0,2,0.0
